Id,SalePrice
2736,137134.23027628977
2737,125155.83537000028
2738,130153.28339816688
2739,154309.20852764265
2740,128840.94250702202
2741,147474.96607969343
2742,145360.5829186174
2743,148859.4703118346
2744,146715.53840876342
2745,146719.46642197866
2746,135944.06117444232
2747,141240.14318602168
2748,130766.05254416104
2749,132912.02653886485
2750,155142.43198310584
2751,133555.07212464983
2752,222776.2137587792
2753,140017.2469886973
2754,243673.20530213072
2755,145279.20708589038
2756,96197.70522863233
2757,82288.14522458134
2758,84546.433562254
2759,175240.07234996377
2760,138202.59518334887
2761,144806.7187645998
2762,144191.3717166102
2763,187808.7097480879
2764,138823.18595436722
2765,275442.1236294707
2766,170188.56153511742
2767,95532.26984389365
2768,122317.90033364367
2769,126832.22956317895
2770,148059.50564096656
2771,124111.32917758504
2772,133091.88250136745
2773,162229.85465721606
2774,158665.4197356562
2775,125809.48221432485
2776,140637.67179204136
2777,167808.32103464633
2778,120533.94738239763
2779,145273.16038149808
2780,107806.10642848046
2781,92818.45837509951
2782,91744.10561557508
2783,110617.61993436479
2784,126245.06193125845
2785,149010.641595755
2786,79907.64352591611
2787,138602.84072863712
2788,80877.8936271716
2789,187886.59341517495
2790,107977.95162123974
2791,119434.72888167467
2792,72670.96999116056
2793,153555.2029673582
2794,113976.63373879918
2795,115914.18364793636
2796,93314.307399211
2797,204991.0878821974
2798,107485.16990936983
2799,120692.57075218907
2800,79399.21773839109
2801,121052.87805637179
2802,136553.46306339293
2803,167296.18854126008
2804,125057.25225332932
2805,108629.54699368635
2806,77496.84333821948
2807,150314.01881224656
2808,154242.02428686767
2809,142844.70876815674
2810,126229.81333675467
2811,142261.12867947278
2812,142615.67026574476
2813,131700.74476803755
2814,159274.45049526292
2815,113398.42261146246
2816,264049.6651859978
2817,155030.14987497014
2818,128301.81944050787
2819,156785.09308382464
2820,143416.14891069417
2821,104159.62639886606
2822,208747.6829789338
2823,301255.47041929857
2824,184532.2898547594
2825,123574.30831614869
2826,130046.75458988584
2827,157899.80612059197
2828,194575.2203147185
2829,220515.65670339446
2830,228548.51182393296
2831,172461.29186701417
2832,238137.0577769781
2833,282991.3965933878
2834,219114.61808062962
2835,219871.14632447864
2836,196277.3022962642
2837,178035.3675288186
2838,143946.60915412035
2839,174734.59748766664
2840,213723.78646402105
2841,174846.63165126333
2842,216770.32902052093
2843,150520.30231058068
2844,170633.3891157531
2845,136031.85674128134
2846,199161.30207234883
2847,203633.05566132534
2848,197325.33085881086
2849,225168.94851139875
2850,251167.42623318682
2851,239097.3384025081
2852,208278.91004745147
2853,212950.6864427216
2854,126395.85781538584
2855,214710.61131049448
2856,205549.1501028628
2857,177738.5915176317
2858,187578.90001954092
2859,128003.25280271926
2860,125405.6440231796
2861,122090.82272329138
2862,157087.80548351814
2863,127435.74561920906
2864,237241.42612010674
2865,113231.16308162067
2866,151975.70526390013
2867,88964.50251704705
2868,102998.32608503789
2869,120713.34689388999
2870,147990.5466363236
2871,93811.8242157678
2872,52016.373496864035
2873,106642.82178789465
2874,164850.87632309116
2875,137584.25397373264
2876,159961.3286582385
2877,135290.80004127865
2878,187925.47094520796
2879,136621.13542154583
2880,119644.19576822418
2881,179762.51416108274
2882,185083.25029042087
2883,210797.02036391213
2884,192739.61051243686
2885,195630.34899723393
2886,223691.05177654282
2887,117722.3460501622
2888,139003.29220076682
2889,63228.88437532056
2890,76799.11387584539
2891,149248.8380524874
2892,73905.31279030828
2893,105994.13451671592
2894,66777.46822277059
2895,299098.63184813457
2896,279429.3623070588
2897,193152.96490236447
2898,177493.27348902725
2899,181310.88868619903
2900,159828.64605429512
2901,220955.7302020617
2902,203192.4003056688
2903,348006.1498983243
2904,326568.73313745565
2905,120943.3027452757
2906,196826.95262653506
2907,103067.74772741739
2908,134483.15476747535
2909,139394.29341280222
2910,92058.45379284276
2911,84321.54173776093
2912,161300.18110281957
2913,104334.99428594575
2914,84602.55435125927
2915,95255.56010329549
2916,94918.22847909165
2917,164960.9370916452
2918,117687.30004499512
2919,212139.04848913173
